State,County,FIPS State,FIPS County,N of CDC Rows,Population2010,Lack Health Insurance,Arthritis,Binge Drinking,High Blood Pressure,Take Blood Pressure Meds,Cancer Excl Skin Cancer,Asthma,Corornary Heart Disease,Routine Checkup,Cholesterol Screening,Colon Screening,COPD,Core Med Services Male,Core Med Services Female,Smoking CDC,Dental Visits,Diabetes CDC,High Cholesterol,Kidney Disease,No Leisure Physical Activities,Mammography CDC,Poor Mental Health,Obesity CDC,Pap Test,Poor Physical Health,Sleep Less Than 7 Hrs,Stroke,Teeth Lost,% Low Birth Rate,% Smokers,% Obese,Food Environment Index,% Excessive Drinking,Teen Birth Rate,Primary Care Physician Rate,Dentist Rate,% Receiving HbA1c,% Mammography,% Unemployed,% Children in Poverty,Association Rate,Air Polution,Diabetes Prevalence,% Food Insecure,% Limited Access,Drug Overdose Mortality Rate,Household Income,Population,% < 18,% 65 and over,% Female,% Rural
Utah,Salt Lake,49,49035,127,507009,15.80869748,18.47876606,15.46588226,22.59184275,65.23698435,4.859852784,9.070635433,4.061673067,60.79694601,64.95740194,66.36983328,4.272157891,32.51478573,32.09959823,11.81022487,68.38574798,7.404777824,32.19603261,2.39311097,17.40102345,77.44659109,12.58518784,26.57073208,78.50273526,10.4431018,31.24404301,2.288373382,12.28226205,7.448170976,9.331690109,25,8.2,16.09568693,25.34335076,74.05307,75.17697,86.69250646,59.08779932,3.161171526,11,4.434153275,9.6,7.2,136020,2.816365905,24.36446102,68404,1121354,27.91625125,10.14220309,49.80309519,0.903312275
Utah,Utah,49,49049,51,200782,14.59205755,15.4731719,9.148606449,18.30127053,57.0441175,4.21052435,9.171153789,3.47843482,53.15104541,52.97768724,63.26188901,4.06018916,30.36770129,25.94694445,8.984371607,68.47985029,6.154018288,27.68085436,2.154988993,14.64994621,73.71154137,13.61054626,25.31316951,74.15677053,9.129307408,30.66068572,1.895182835,13.74786335,6.197853164,6.735432827,24.6,7.6,9.822923067,12.87250249,43.46277,60.94895,88.56904464,57.54936121,3.046759216,9.4,1.894976574,8.7,5.6,76100,6.906719271,16.89347507,69568,592299,34.18864459,7.417368593,49.46471292,3.326983685
Utah,Washington,49,49053,13,72884,13.33917869,25.64400417,10.50283601,29.41722738,74.1050601,7.496453268,8.6355222,6.779527743,62.54318506,66.64004171,68.69699523,5.73697931,36.04357198,27.89420175,9.365952747,71.27664234,9.520654739,38.50179738,3.261072389,17.99114209,72.46248422,11.58598732,23.95650897,78.79626393,11.44073459,30.87863317,3.362532243,12.54160447,6.291919515,7.736457414,24.3,7.2,10.76516942,19.74816312,57.83987,68.02084,85.5797528,66.33466136,3.694756499,16.5,3.084793255,5.8,7.8,22030,9.275168251,18.1703524,54876,160245,27.08976879,20.85556492,50.5407345,15.21340912
Utah,Weber,49,49057,24,82772,19.55048084,23.04807181,12.88975016,27.39549606,66.23954719,5.317951723,9.643105156,5.457633016,61.01330039,59.8813391,62.21951989,5.72583724,27.68334944,28.59772628,13.96895569,64.45813802,9.574870729,36.29750157,2.867283622,26.41234113,73.72316967,14.58281424,36.28699198,76.97750809,13.84907094,34.3205021,2.981569855,18.45232083,7.642246864,10.09429521,28.2,7.9,14.78063574,31.20469451,41.86419,80.38455,85.17089305,64.7141849,3.821729975,12.3,3.529725625,9,8.3,30270,6.214810333,26.92433851,62768,247560,28.77928583,11.39925675,49.80166424,5.800999844
Vermont,Chittenden,50,50007,11,42417,8.484343542,18.02617347,21.56366551,19.26811891,64.80506636,4.729195841,10.86644741,4.139283778,62.42597072,63.95387934,68.00692411,4.7974067,38.15241295,30.77902256,15.43923427,70.59354268,5.682143952,25.34026216,2.105884433,16.05604357,78.16366551,13.67350591,22.07935733, ,9.725579367,28.63226537,2.086239008,14.21914563,6.783828082,11.82818139,19.4,8.3,22.61787094,6.991425223,179.69786,91.62328,91.63424125,69.04005086,2.471690582,8.8,12.45492062,8,6.2,19350,3.031334005,15.51368928,67833,161531,18.28627322,13.86854536,51.01311823,25.98613817
Virginia,Alexandria City,51,51510,38,139966,11.91146993,18.44513953,19.13825643,26.08919309,72.6009488,5.069103211,8.141256448,3.788610091,71.13058457,79.43649601,71.04828673,3.915534487,42.58977752,39.89541746,13.52157024,70.8758077,7.193414829,30.12809254,2.10632225,17.12548262,82.88556864,10.02465384,25.26110127,86.59446723,8.536228084,31.89904691,1.968873155,9.765798122,6.984973588,13.71834078,21.6, ,20.50098361,28.67383513,67.09617,77.65869,83.39483395,63.27231121,2.872448605,16.4,22.86481099,10,7,15100, ,8.262737662,87822,155810,18.28123997,10.47814646,51.75726847,0
Virginia,Chesapeake City,51,51550,41,222209,12.2025323,24.63251173,16.54276109,32.95697294,77.68700233,5.83091864,9.017726555,5.318401595,76.44063607,79.24737747,71.53535635,5.7184844,44.98415591,35.63832113,17.20983984,72.39964043,10.35357524,35.46154926,2.558174961,22.61270831,82.26797249,11.71166649,32.81494674,85.99254891,10.83941109,38.17486375,2.821712892,12.8202062,8.463340478,14.18745337,32.7,8.2,17.06215123,19.7884867,82.82752,49.17206,87.23591549,68.50393701,4.270172335,12.9,10.3640588,8.8,10.6,27240,4.917224822,16.55488581,71998,237940,24.19643608,12.58804741,51.18685383,7.62705381
Virginia,Hampton City,51,51650,33,137436,14.59857388,26.64068294,16.70729721,37.75023938,78.15607192,5.86059766,9.8256061,6.058780814,78.18254315,77.35607992,67.36990454,6.513694374,33.94516357,32.68073576,19.42833028,66.23115268,12.2960789,34.40300212,3.015468291,24.42298015,83.78402966,12.85620289,35.42331776,85.55970852,12.35087459,43.07043278,3.574161792,17.19672429,9.403446034,17.26290157,37.3,6.5,17.67605495,26.5618931,43.23801,101.17421,81.94029851,65.29756915,5.622627419,23.5,9.966728714,8.4,12.8,24710,10.31401446,17.37032806,50294,135410,21.39576102,14.62964331,51.94003397,0.248843098
Virginia,Lynchburg City,51,51680,19,75568,14.45573523,24.35462894,15.41746771,32.04207072,73.57186243,6.048778584,9.65682564,6.253478986,73.94746718,71.83851366,63.26457628,6.82398105,35.30128758,31.9911444,19.12885878,66.0613077,10.67965276,34.55947623,2.998250582,24.99436137,81.26967367,13.58131881,30.33048777,83.74048936,12.4615975,36.5893844,3.49236317,18.06404033,8.138945233,18.03780174,29,6.6,17.05563987,16.07014799,119.02972,108.46257,87.50830565,54.07801418,5.159156443,24.5,17.29063299,8.8,10.3,14560,8.648660328,7.947429843,41586,80212,19.28639106,14.44172942,53.14042787,2.691615499
Virginia,Newport News City,51,51700,44,180719,15.35873981,23.95115953,15.51161527,34.10486833,74.59808432,5.403567417,9.786804929,5.439084435,74.77211915,75.24428256,64.56072466,6.110177679,34.49503815,33.43510035,19.87584759,64.1573808,11.38215683,33.30749451,2.765119329,23.6267382,81.43731594,13.25634715,33.89744742,85.02574107,11.77011382,38.26126307,3.203264184,16.80663018,9.260996199,17.90886858,31.5,7.1,16.2586504,32.12805941,59.2154,78.64705,83.71526085,63.74133949,5.080379341,21.1,10.910985,8.6,12.3,30580,6.322679907,17.17914744,50149,181825,23.21407947,12.27718961,51.38457308,0.028220608
Virginia,Norfolk City,51,51710,77,242797,15.91631404,21.79083885,19.72915234,31.22071772,70.99185204,4.768840636,9.755972273,5.289176967,75.02902589,71.59753498,64.75810204,5.984164961,32.8342113,32.16326478,20.45154924,61.48449075,10.34858338,30.646064,2.743895518,23.34736797,83.52911321,13.36879286,33.4077571,84.17845113,11.76680354,41.61660193,3.199463338,17.27404416,10.49050511,19.90765438,30.7,6.5,21.08477994,37.2612692,99.8405,75.88275,84.62882096,63.89290883,5.236614728,31.2,10.71459011,8.6,9.6,47490,8.279660117,19.81176113,45809,245115,20.02529425,10.43143015,47.81265936,0
Virginia,Portsmouth City,51,51740,31,95535,16.07991103,27.52319045,14.63597844,38.243113,78.45711519,6.017683571,10.30567959,6.482144764,77.54240854,76.86164966,67.65906422,7.305090281,35.90880934,33.37973727,22.57504998,59.97655519,12.92803056,35.57570315,3.232887423,28.34751348,83.73460931,13.66611922,36.9314356,86.32033496,13.41456848,45.08207568,4.030221385,19.71673941,11.33482476,20.96540799,36.6,6.8,15.57037965,50.70589503,53.014,107.08437,85.48273432,64.84076433,6.058147397,30.1,11.01859648,8.7,12.9,19000,3.93874836,22.95995575,46617,95252,23.50606811,14.41229581,51.96741276,0
Virginia,Richmond City,51,51760,66,204214,17.16530257,22.69011821,17.05185834,34.17968993,75.63488546,5.031910643,10.25402323,5.823630603,73.77506292,72.05865807,62.63391638,6.689106036,30.0946889,32.60151361,20.64261804,61.05627675,12.30208556,33.09719069,3.168133918,27.20404625,84.01081561,14.01671874,33.50740792,83.4912386,12.7262646,39.28178675,3.904071219,20.38437423,11.20477865,20.53073024,29.9,6.2,18.89631145,32.81722054,103.95435,130.39387,82.60511129,62.90322581,4.591258511,38.9,14.98032131,9.4,10.1,45510,7.834600307,25.55525985,42336,223170,17.97015728,11.79459605,52.53976789,0
Virginia,Roanoke City,51,51770,23,97032,16.06040172,28.98963538,14.56582055,36.22094876,79.33918398,6.616519293,9.955778506,7.199300231,75.30191689,76.84338053,66.52039739,8.18779887,37.85902795,33.44313732,21.80326902,60.03377339,12.34536029,36.84552519,3.312150631,27.60839208,82.64546438,13.99421016,34.04626206,85.28010965,14.22764552,39.67445688,4.067714775,19.63005916,10.29245283,18.88437213,31.8,7,15.17536452,56.4628214,90.0928,72.24564,87.13951676,56.78610206,4.255623138,30.6,17.21773427,9,11.7,16500,7.746249092,17.72664181,38238,99660,22.21854305,15.59301626,52.13325306,0.006183527
Virginia,Suffolk City,51,51800,28,84585,13.52531773,26.85588934,16.10317314,37.15154224,78.87088964,6.029628185,9.552548324,5.749675474,77.60331856,79.86430455,65.52684164,6.384622569,40.10833126,33.39800083,19.18484483,67.2472034,11.38683809,35.52730508,2.834098244,24.34734764,83.06159839,12.21997044,33.73210262,85.23567299,11.86365904,41.5883289,3.321318201,15.27710232,9.201995013,15.64470506,33.1,7.6,16.81543581,23.21957301,97.5488,42.56606,88.21292776,69.80440098,4.683403793,16.8,12.81745897,8.7,12,12370,5.730740422,10.21798365,65025,89273,24.75552519,13.64130252,51.6404736,21.63267719
Virginia,Virginia Beach City,51,51810,99,437994,11.78435367,24.45341786,20.15552359,29.40937045,73.44767006,5.667773531,8.483481052,4.794733718,73.61539427,78.71022388,71.24212638,5.092220898,42.27718439,41.69750042,17.20447609,73.86544565,8.771967653,33.4594378,2.302808258,20.6802801,81.98175911,11.38454842,27.72417088,82.56682306,10.0658178,37.61356023,2.335479481,10.45575716,7.857326268,14.99516484,29.2,8.6,22.01191933,18.7043748,75.09746,74.90024,85.48112887,66.27084386,3.939034998,11.5,7.244696242,8.3,8.4,47240,2.614700869,14.9668922,70596,452602,22.48089933,13.22110817,50.87670846,1.534495906
Washington,Benton,53,53005,14,73917,14.59021199,25.7665652,17.7507664,29.43558857,67.76235507,6.095071499,10.67996401,6.212788668,59.56546802,67.25293775,61.54958805,7.179416102,28.59675176,28.76813994,18.42217217,62.75648768,10.16796136,39.67504769,3.011369509,20.42301636,74.06679113,13.74574996,34.75501982, ,13.71993452,33.83187224,3.163755293,17.53892068,6.568063544,13.41682884,29.5,8.3,20.11884252,30.40844065,69.36088,69.70044,85.57536467,65.40917005,6.54816101,13.9,8.880294679,7.8,8.8,20870,4.417909445,15.60087014,63474,193686,26.78407319,14.11976085,49.86627841,10.57102245
Washington,Clark,53,53011,47,161752,10.83057706,25.36226198,16.59183689,28.94631782,67.96581062,6.311550398,10.2658675,5.865851427,61.74188882,71.1658947,67.86659578,6.555540581,35.39485694,33.13726816,17.54715676,66.29120505,9.588389015,36.46462548,2.916415871,18.77937707,76.39484458,13.10865399,31.12179757, ,12.78976334,32.435479,2.998305431,14.06269907,6.043270231,14.25176367,28.5,8,18.03405535,20.46962587,65.5067,66.59272,85.70892723,60.11004127,6.254079635,10.9,7.072982296,8.6,9,58670,4.619001955,13.4299223,68937,467018,24.63823664,14.72555662,50.55458248,13.7684754
Washington,King,53,53033,245,1066357,9.424803513,19.90654115,17.89228439,24.94634002,64.65475755,5.667619099,9.056846253,4.565428182,60.86600332,72.41511098,66.94009773,4.511255518,41.00553529,36.05421965,11.8804677,70.89612119,7.790983507,32.61181171,2.493807702,14.58649205,78.14465362,10.58105859,23.63115748, ,9.509191012,30.3847492,2.340013054,8.681098731,6.495886015,9.383454984,21.7,8.2,19.46464092,12.34855015,118.60424,105.58287,86.9741973,61.52212062,3.939308171,10.6,9.24366771,8.8,6.7,264870,2.776342132,14.06950176,85907,2149970,20.63410187,12.6982237,49.9719531,3.207147292
Washington,Pierce,53,53053,53,205789,11.88295827,25.21391474,16.57606432,31.7813231,68.42436622,6.038522467,10.55417928,5.758358804,63.24049779,70.01607472,64.1650647,6.444812405,37.14062705,32.9723474,18.11182959,62.26481299,9.607012037,38.03552133,2.90554743,20.24857014,77.2978478,13.67376147,32.46326091, ,13.01964294,38.01834112,3.045806627,14.92531525,6.464190178,14.681201,30.5,7.4,19.11313791,23.62658788,70.26449,78.60102,81.56097561,60.78779276,6.275803084,15.3,7.346371959,7.6,9.2,117280,8.323250925,16.51430675,64312,861312,23.73483709,13.36136034,50.28143112,6.59071332
Washington,Snohomish,53,53061,26,102996,12.40550895,23.7788419,17.09531244,28.6136083,67.36986776,5.590137481,10.14124723,5.602518544,58.13074974,67.9721096,59.78933357,6.590013204,33.3933279,29.70944017,18.2849334,60.13596159,8.628456445,35.85197483,2.812091732,19.88204882,72.33069051,12.90716338,31.41560449, ,12.22864966,37.59813391,2.896552293,14.31315779,5.893909627,13.1652467,29.1,8.3,18.79440366,15.75667135,51.13262,70.08456,88.80974265,54.67625899,4.357583374,9.1,7.210346653,9.1,9,86920,3.891605995,16.51072723,78582,787620,22.80223966,12.83880552,49.83304131,10.8194607
Washington,Spokane,53,53063,82,298654,10.23480583,24.74029345,17.84866668,29.53097933,70.52483677,6.825657785,10.92640614,6.44444809,62.85836419,70.87804918,64.9447404,7.506290892,35.9728984,33.81096453,19.13031334,61.8468502,9.613783509,37.20906367,3.0090861,19.60370429,79.51561472,13.59155143,30.44462555, ,13.38025407,32.21559363,3.225562022,17.53937533,6.980305822,15.8687637,29.2,7.6,19.15844511,21.5318281,88.40094,77.14318,87.10163112,66.3202934,6.33853265,15.8,9.899275886,8,9.3,73280,4.41381865,18.31334127,52933,499072,22.22024077,15.55687356,50.39874006,13.67171667
Washington,Whatcom,53,53073,17,80885,9.943577919,21.14518885,18.96612598,23.80239229,65.56473883,5.837099586,10.31297521,5.360990295,56.3084614,65.65817642,67.4252247,5.836749706,41.6751771,28.48239476,15.06514434,63.89333745,7.45237065,34.14659084,2.602161093,15.36819806,71.70217222,13.27301107,27.67436855, ,11.2237201,30.14093095,2.636858503,13.52560673,5.449438202,13.00525119,23.1,7.5,20.57959672,14.27126437,87.14741,71.95572,89.69014085,63.28377505,6.015414616,12.3,11.5882497,8.9,7.7,29160,7.470944316,9.412724435,56636,216800,19.67435424,16.57241697,50.43311808,25.87352093
Washington,Yakima,53,53077,19,90987,20.73309923,25.30383132,15.39891743,29.8490048,69.58128854,6.16574126,10.67401827,7.061314254,58.28015321,63.97909042,55.91743985,7.88026861,28.96691176,26.62677965,19.10669986,56.49292756,11.03580402,37.85786761,3.5614934,25.19818326,73.52254938,15.1204227,34.2890303, ,15.69780738,33.51341071,3.829811951,20.42122831,6.888741768,15.18003206,30.9,8.6,16.80978618,49.83647407,66.71221,64.4939,88.25301205,58.69324474,7.993227022,25.5,8.238556444,7.5,10.4,22430,5.402183755,10.58764087,48232,249636,29.87870339,13.39991027,49.99559358,23.51920602
West Virginia,Kanawha,54,54039,22,51351,8.748630017,35.22320695,12.51875523,39.52598781,80.57860996,7.245617417,10.85681681,8.910295807,80.61243403,81.08838582,70.01627816,10.32995463,46.96765399,39.5062511,21.88906545,61.96326264,13.47824385,37.08835466,3.286697435,25.33482503,80.70406419,14.54309945,37.09166131,86.20916048,15.64687348,39.61257814,3.747535588,22.48752507,10.05315615,21.38820071,35.1,7.5,12.98458467,43.43039577,130.62039,81.61468,86.272,56.15034169,5.382214377,23,17.89393199,10.6,15,27000,7.698364354,53.64768872,44956,186241,20.26621421,19.27771006,51.80384556,25.18815102
Wisconsin,Brown,55,55009,30,104057,13.6668547,24.03321064,25.50975331,29.86907176,71.76530075,5.985174472,9.557929788,6.279081657,69.24797178,71.89127401,64.54282076,6.622874963,28.57192789,26.48275368,20.72966163,67.18650643,9.644164256,34.72140077,2.797991485,23.65682078,78.4645281,13.37034702,34.12930413,83.64675322,12.70701731,35.9911635,3.110371239,16.7305323,6.684334511,16.45160676,30,8.4,28.08217028,22.95487603,71.11991,71.4283,91.1641791,73.54056103,3.737985807,12.1,8.735379834,8.8,9.1,26110,5.853349793,11.47219154,58449,260401,24.05175095,13.98727347,50.28552118,14.49434895
Wisconsin,Calumet,55,55015,3,11088,9.656935426,21.78315296,26.14348846,26.25973124,71.98963745,5.890286797,8.9129329,5.051127345,69.3223575,76.51829004,64.31406926,5.193650794,35.62304293,32.52842713,17.6088474,72.19615801,7.755591631,33.84633838,2.305384199,18.07755231,78.52300685,11.51675685,29.52540584,83.42318723,10.64155844,33.82876984,2.309848485,11.10714286,6.45751634,14.04302691,31.1,9,27.81331201,9.98762595,14.06696,28.25258,88.46153846,70.58823529,3.288415484,6.2,9.645914553,9.6,8.8,3760,4.311265458,8.06419096,72752,49553,24.78356507,14.02538696,49.78709664,27.53466337
Wisconsin,Dane,55,55025,65,233193,9.672915139,17.36150399,27.31599062,21.88002985,65.89445223,5.19867406,8.755351576,4.295045735,66.83744881,69.96418246,69.86096195,4.253770911,30.3370247,31.88148229,14.43193449,73.08073184,6.461627064,29.27731364,2.114598208,15.60440108,80.9396427,11.54608929,26.21806872,85.32287333,9.011575819,29.39622244,2.011301368,11.47235423,6.831690092,13.04047093,24.3,8.3,29.44011884,11.46267047,126.04007,67.76177,94.49541284,75.34772182,2.933864064,10,12.62310391,9.5,6.5,57860,5.134933316,16.99338086,70815,531273,20.87928429,12.82278603,50.33325616,12.32991786
Wisconsin,Kenosha,55,55059,27,99198,13.97684429,23.29111272,24.35605355,28.71912539,72.07338858,5.840569366,9.592284119,6.029127603,69.44152806,72.17613057,67.11062824,6.320903647,29.43845138,29.22073933,20.83298454,64.40506563,9.227150749,34.42712252,2.770590133,22.73479304,79.74425896,13.24170346,32.49652312,85.11572411,12.36853364,34.90228533,2.998554406,15.88063872,7.693985892,17.80010194,31.3,8.1,26.2832534,25.5129685,44.52703,60.64822,87.25891292,69.9107867,4.809286899,19,7.539911065,10.6,8.8,18730,6.795455623,25.75848841,59622,168183,23.54578049,13.22012332,50.52591522,10.72308413
Wisconsin,Milwaukee,55,55079,212,594807,18.43545722,23.4469206,22.63048249,34.78137951,71.13755134,4.927372576,11.18824341,5.860295861,71.88172449,69.55516075,60.38623621,6.740753555,23.29709788,25.00665443,22.87443675,57.55207555,12.29878196,34.56829678,3.270808851,28.52379982,81.02111525,15.64478175,38.06750997,84.70510552,14.44935651,39.78130906,3.806048517,21.85016871,9.576964676,18.17158651,33.4,7.5,25.08574705,37.15766758,72.35822,76.19965,88.1229446,69.43479056,5.137865537,28.4,8.645397735,10.7,10.3,161770,2.522607561,29.10396432,47666,951448,24.28782235,12.67730869,51.58957715,0.192036804
Wisconsin,Outagamie,55,55087,20,60022,10.18391257,22.45661258,23.71621072,27.04859885,73.21838659,6.336806504,8.943730632,5.706760854,69.51759188,75.23150678,68.93035887,5.615211089,35.0704525,29.61898137,17.91220719,74.76464796,8.364696278,33.36277198,2.513458399,19.13053214,78.09390224,11.87134384,30.17898437,83.89809403,10.90451168,28.90920329,2.660061311,12.59455366,7.01120797,14.91430447,30.1,8.8,25.39834149,15.92294562,85.13193,85.62479,90.34267913,70.98092643,3.641972333,10.3,11.07806489,8.9,8.5,17080,2.443776975,10.00405619,61764,184526,23.84000087,13.90752523,50.11272124,24.73867399
Wisconsin,Racine,55,55101,22,78843,16.69005999,25.03287292,21.64886039,32.85236483,73.40435422,5.801828951,10.16524485,6.498938397,70.54788504,71.35734942,61.80703296,6.793235925,29.90265211,24.55029996,21.56016641,62.08622072,11.0168157,35.39288079,3.122198546,25.67036262,77.77251246,14.08211509,37.66572556,82.61007318,14.22911609,39.96428345,3.516468171,18.28113085,7.796288611,16.32715483,31.7,8,23.58073652,30.24036031,46.64753,63.54412,90.50958392,74.01377583,5.11194292,20.1,9.637071971,11,9,21480,8.325375043,19.30360123,56246,195140,23.51388747,15.54371221,50.57855898,12.2779006
Wisconsin,Waukesha,55,55133,20,70717,10.59511716,22.08436727,24.93624023,26.12191694,71.98421172,5.939428992,8.68393597,5.115498395,67.278298,74.68283015,65.95395308,5.108589165,31.4210798,33.09211081,17.2046481,73.08549712,7.717021367,34.18957818,2.376273032,18.12884879,78.28851903,11.47662655,28.91506568,83.133487,10.374463,33.36534638,2.35942277,11.6498494,6.385839122,13.14751328,25.3,9,24.82202414,6.655045007,139.97902,90.356,91.31769961,76.55644921,3.585596719,5.4,10.74433526,10.7,8.4,29710,5.064421051,13.27697621,82080,398424,21.85435616,17.55767725,50.88448487,9.860448177
